,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,erf_0.1,atd
0,metrics_sim_Hamilton_English_logistic_labse_0.json,0.7441860465116279,0.9534883720930233,1.0,1.0,1.0,0.7662897145934303,0.6395348837209303,133.0
1,metrics_sim_Hamilton_English_logistic_sbert_0.json,0.8604651162790697,0.9767441860465116,0.9883720930232558,1.0,1.0,0.8169089929994615,0.7558139534883721,106.74418604651163
2,metrics_sim_Hamilton_English_logistic_tfidf_0.json,0.8023255813953488,0.9534883720930233,1.0,1.0,1.0,0.7065158858373721,0.6976744186046512,134.34883720930233
3,metrics_sim_Hamilton_English_svm_labse_0.json,0.7209302325581395,0.9418604651162791,1.0,1.0,1.0,0.7253634894991923,0.6162790697674418,155.2325581395349
4,metrics_sim_Hamilton_English_svm_sbert_0.json,0.8023255813953488,0.9767441860465116,1.0,1.0,1.0,0.7932148626817448,0.6976744186046512,119.9186046511628
5,metrics_sim_Hamilton_English_svm_tfidf_0.json,0.7441860465116279,0.9186046511627907,0.9883720930232558,1.0,1.0,0.6494345718901454,0.6395348837209303,148.72093023255815
6,metrics_sim_Hamilton_Multi_1_logistic_labse_0.json,0.7325581395348837,0.9534883720930233,1.0,1.0,1.0,0.7102854065697362,0.627906976744186,138.4418604651163
7,metrics_sim_Hamilton_Multi_1_logistic_sbert_0.json,0.8837209302325582,0.9534883720930233,0.9767441860465116,1.0,1.0,0.7948303715670436,0.7790697674418605,131.5
8,metrics_sim_Hamilton_Multi_1_logistic_tfidf_0.json,0.7441860465116279,0.9069767441860465,0.9418604651162791,0.9534883720930233,0.9883720930232558,0.5228863758750674,0.6395348837209303,200.59302325581396
9,metrics_sim_Hamilton_Multi_1_svm_labse_0.json,0.6511627906976745,0.9534883720930233,1.0,1.0,1.0,0.7463651050080775,0.5465116279069767,155.96511627906978
10,metrics_sim_Hamilton_Multi_1_svm_sbert_0.json,0.813953488372093,0.9534883720930233,1.0,1.0,1.0,0.7894453419493808,0.7093023255813954,130.2674418604651
11,metrics_sim_Hamilton_Multi_1_svm_tfidf_0.json,0.7325581395348837,0.8953488372093024,0.9302325581395349,0.9534883720930233,0.9767441860465116,0.40549273021001614,0.627906976744186,215.9418604651163
12,metrics_sim_Hamilton_Multi_2_logistic_labse_0.json,0.7325581395348837,0.9418604651162791,1.0,1.0,1.0,0.7000538502961766,0.627906976744186,135.45348837209303
13,metrics_sim_Hamilton_Multi_2_logistic_sbert_0.json,0.8953488372093024,0.9534883720930233,0.9883720930232558,1.0,1.0,0.8088314485729672,0.7906976744186046,121.25581395348837
14,metrics_sim_Hamilton_Multi_2_logistic_tfidf_0.json,0.7790697674418605,0.9069767441860465,0.9418604651162791,0.9534883720930233,0.9883720930232558,0.48896068928379105,0.6744186046511628,200.97674418604652
15,metrics_sim_Hamilton_Multi_2_svm_labse_0.json,0.7093023255813954,0.9302325581395349,1.0,1.0,1.0,0.6828217555196554,0.6046511627906976,156.01162790697674
16,metrics_sim_Hamilton_Multi_2_svm_sbert_0.json,0.813953488372093,0.9651162790697675,1.0,1.0,1.0,0.8045234248788369,0.7093023255813954,121.53488372093024
17,metrics_sim_Hamilton_Multi_2_svm_tfidf_0.json,0.7209302325581395,0.8837209302325582,0.9302325581395349,0.9534883720930233,0.9883720930232558,0.4297253634894992,0.6162790697674418,215.19767441860466
18,metrics_sim_Hamilton_Original_logistic_labse_0.json,0.7441860465116279,0.9418604651162791,1.0,1.0,1.0,0.7049003769520732,0.6395348837209303,138.24418604651163
19,metrics_sim_Hamilton_Original_logistic_sbert_0.json,0.8372093023255814,0.9651162790697675,0.9883720930232558,1.0,1.0,0.8131394722670975,0.7325581395348837,118.74418604651163
20,metrics_sim_Hamilton_Original_logistic_tfidf_0.json,0.7558139534883721,0.9186046511627907,1.0,1.0,1.0,0.6472805600430802,0.6511627906976745,145.12790697674419
21,metrics_sim_Hamilton_Original_svm_labse_0.json,0.6976744186046512,0.9418604651162791,1.0,1.0,1.0,0.721055465805062,0.5930232558139535,152.59302325581396
22,metrics_sim_Hamilton_Original_svm_sbert_0.json,0.8604651162790697,0.9651162790697675,0.9883720930232558,1.0,1.0,0.8136779752288638,0.7558139534883721,121.03488372093024
23,metrics_sim_Hamilton_Original_svm_tfidf_0.json,0.7325581395348837,0.9069767441860465,0.9767441860465116,1.0,1.0,0.5988152934841141,0.627906976744186,167.4418604651163
